Date,Collected?,Depth_type,Depth_(cm),,
18/6/2021,Yes,Snow-making Average,31,,
19/6/2021,Yes,Snow-making Average,31,,
20/6/2021,Yes,Snow-making Average,27,,
21/6/2021,Yes,Snow-making Average,28,,
22/6/2021,Yes,Snow-making Average,29,,
23/6/2021,Yes,Snow-making Average,27,,
24/6/2021,Yes,Snow-making Average,26,,
25/6/2021,Yes,Snow-making Average,25,,
26/6/2021,Yes,Snow-making Average,25,,
27/6/2021,Yes,Snow-making Average,26,,
28/6/2021,Yes,Snow-making Average,27,,
29/6/2021,Yes,Snow-making Average,27,,
30/6/2021,Yes,Snow-making Average,26,,
1/7/2021,Yes,Snow-making Average,25,,
2/7/2021,Yes,Snow-making Average,25,,
3/7/2021,Yes,Snow-making Average,27,,
4/7/2021,Yes,Snow-making Average,31,,
5/7/2021,Yes,Snow-making Average,30,,
6/7/2021,Yes,Snow-making Average,30,,
7/7/2021,Yes,Snow-making Average,32,,
8/7/2021,Yes,Snow-making Average,34,,
9/7/2021,Yes,Snow-making Average,35,,
10/7/2021,Yes,Snow-making Average,35,,
11/7/2021,Yes,Snow-making Average,34,,
12/7/2021,Yes,Snow-making Average,33,,
13/7/2021,Yes,Snow-making Average,30,,
14/7/2021,Yes,Snow-making Average,30,,
15/7/2021,Yes,Snow-making Average,29,,
16/7/2021,Yes,Snow-making Average,33,,
17/7/2021,Yes,Snow-making Average,51,,
18/7/2021,Yes,Snow-making Average,63,,
19/7/2021,Yes,Snow-making Average,64,,
20/7/2021,Yes,Snow-making Average,78,,
21/7/2021,Yes,Snow-making Average,89,,
22/7/2021,Yes,Snow-making Average,87,,
23/7/2021,Yes,Snow-making Average,89,,
24/7/2021,Yes,Snow-making Average,89,,
25/7/2021,Yes,Snow-making Average,104,,
26/7/2021,Yes,Snow-making Average,110,,
27/7/2021,Yes,Snow-making Average,102,,
28/7/2021,Yes,Snow-making Average,99,,
29/7/2021,Yes,Snow-making Average,97,,
30/7/2021,Yes,Snow-making Average,97,,
31/7/2021,Yes,Snow-making Average,96,,
1/8/2021,Yes,Snow-making Average,97,,
2/8/2021,Yes,Snow-making Average,97,,
3/8/2021,Yes,Snow-making Average,101,,
4/8/2021,Yes,Snow-making Average,104,,
5/8/2021,Yes,Snow-making Average,102,,
6/8/2021,Yes,Snow-making Average,101,,
7/8/2021,Yes,Snow-making Average,100,,
8/8/2021,Yes,Snow-making Average,100,,
9/8/2021,Yes,Snow-making Average,99,,
10/8/2021,Yes,Snow-making Average,98,,
11/8/2021,Yes,Snow-making Average,97,,
12/8/2021,Yes,Snow-making Average,97,,
13/8/2021,Yes,Snow-making Average,96,,
14/8/2021,Yes,Snow-making Average,95,,
15/8/2021,Yes,Snow-making Average,93,,
16/8/2021,Yes,Snow-making Average,93,,
17/8/2021,Yes,Snow-making Average,93,,
18/8/2021,Yes,Snow-making Average,90,,
19/8/2021,Yes,Snow-making Average,89,,
20/8/2021,Yes,Snow-making Average,89,,
21/8/2021,Yes,Snow-making Average,88,,
22/8/2021,Yes,Snow-making Average,86,,
23/8/2021,Yes,Snow-making Average,81,,
24/8/2021,Yes,Snow-making Average,86,,
25/8/2021,Yes,Snow-making Average,86,,
26/8/2021,Yes,Snow-making Average,90,,
27/8/2021,Yes,Snow-making Average,90,,
28/8/2021,Yes,Snow-making Average,89,,
29/8/2021,Yes,Snow-making Average,87,,
30/8/2021,Yes,Snow-making Average,87,,
31/8/2021,Yes,Snow-making Average,84,,
1/9/2021,Yes,Snow-making Average,80,,
2/9/2021,Yes,Snow-making Average,75,,
3/9/2021,Yes,Snow-making Average,65,,
4/9/2021,Yes,Snow-making Average,58,,
5/9/2021,Yes,Snow-making Average,67,,
6/9/2021,Yes,Snow-making Average,67,,
7/9/2021,Yes,Snow-making Average,65,,
8/9/2021,Yes,Snow-making Average,64,,
9/9/2021,Yes,Snow-making Average,61,,
10/9/2021,Yes,Snow-making Average,59,,
11/9/2021,Yes,Snow-making Average,56,,
12/9/2021,Yes,Snow-making Average,40,,
13/9/2021,Yes,Snow-making Average,40,,
14/9/2021,Yes,Snow-making Average,40,,
15/9/2021,Yes,Snow-making Average,38,,
16/9/2021,Yes,Snow-making Average,37,,
17/9/2021,Yes,Snow-making Average,36,,
18/9/2021,Yes,Snow-making Average,35,,
19/9/2021,Yes,Snow-making Average,32,,
20/9/2021,Yes,Snow-making Average,35,,
21/9/2021,Yes,Snow-making Average,40,,
22/9/2021,Yes,Snow-making Average,38,,
23/9/2021,Yes,Snow-making Average,36,,
24/9/2021,Yes,Snow-making Average,34,,
25/9/2021,Yes,Snow-making Average,36,,
26/9/2021,Yes,Snow-making Average,40,,
27/9/2021,Yes,Snow-making Average,40,,
28/9/2021,Yes,Snow-making Average,38,,
29/9/2021,Yes,Snow-making Average,35,,
30/9/2021,Yes,Snow-making Average,31,,
1/10/2021,Yes,Snow-making Average,28,,
2/10/2021,Yes,Snow-making Average,26,,
3/10/2021,Yes,Snow-making Average,23,,
4/10/2021,No,,,,
5/10/2021,No,,,,
6/10/2021,No,,,,
7/10/2021,No,,,,
8/10/2021,No,,,,
5/6/2022,Yes,Natural,32,,
6/6/2022,Yes,Natural,53,,
7/6/2022,Yes,Natural,66,,
8/6/2022,Yes,Natural,73,,
9/6/2022,Yes,Natural,75,,
10/6/2022,Yes,Natural,76,,
11/6/2022,Yes,Natural,76,,
12/6/2022,Yes,Natural,78,,
13/6/2022,Yes,Natural,78,,
14/6/2022,Yes,Natural,77,,
15/6/2022,Yes,Natural,77,,
16/6/2022,Yes,Natural,75,,
17/6/2022,Yes,Natural,74,,
18/6/2022,Yes,Natural,73,,
19/6/2022,Yes,Natural,73,,
20/6/2022,Yes,Natural,72,,
21/6/2022,Yes,Natural,68,,
22/6/2022,Yes,Natural,67,,
23/6/2022,Yes,Natural,63,,
24/6/2022,Yes,Natural,60,,
25/6/2022,Yes,Natural,58,,
26/6/2022,Yes,Natural,56,,
27/6/2022,Yes,Natural,59,,
28/6/2022,Yes,Natural,58,,
29/6/2022,Yes,Natural,57,,
30/6/2022,Yes,Natural,57,,
1/7/2022,Yes,Natural,56,,
2/7/2022,Yes,Natural,56,,
3/7/2022,Yes,Natural,52,,
4/7/2022,Yes,Natural,51,,
5/7/2022,Yes,Natural,50,,
6/7/2022,Yes,Natural,49,,
7/7/2022,Yes,Natural,48,,
8/7/2022,Yes,Natural,54,,
9/7/2022,Yes,Natural,57,,
10/7/2022,Yes,Natural,57,,
11/7/2022,Yes,Natural,56,,
12/7/2022,Yes,Natural,55,,
13/7/2022,Yes,Natural,64,,
14/7/2022,Yes,Natural,65,,
15/7/2022,Yes,Natural,65,,
16/7/2022,Yes,Natural,64,,
17/7/2022,Yes,Natural,69,,
18/7/2022,Yes,Natural,71,,
19/7/2022,Yes,Natural,72,,
20/7/2022,Yes,Natural,72,,
21/7/2022,Yes,Natural,72,,
22/7/2022,Yes,Natural,70,,
23/7/2022,Yes,Natural,67,,
24/7/2022,Yes,Natural,65,,
25/7/2022,Yes,Natural,64,,
26/7/2022,Yes,Natural,63,,
27/7/2022,Yes,Natural,65,,
28/7/2022,Yes,Natural,64,,
29/7/2022,Yes,Natural,65,,
30/7/2022,Yes,Natural,65,,
31/7/2022,Yes,Natural,65,,
1/8/2022,Yes,Natural,80,,
2/8/2022,Yes,Natural,83,,
3/8/2022,Yes,Natural,79,,
4/8/2022,Yes,Natural,72,,
5/8/2022,Yes,Natural,68,,
6/8/2022,Yes,Natural,63,,
7/8/2022,Yes,Natural,63,,
8/8/2022,Yes,Natural,61,,
9/8/2022,Yes,Natural,60,,
10/8/2022,Yes,Natural,59,,
11/8/2022,Yes,Natural,58,,
12/8/2022,Yes,Natural,58,,
13/8/2022,Yes,Natural,58,,
14/8/2022,Yes,Natural,59,,
15/8/2022,Yes,Natural,70,,
16/8/2022,Yes,Natural,80,,
17/8/2022,Yes,Natural,79,,
18/8/2022,Yes,Natural,78,,
19/8/2022,Yes,Natural,75,,
20/8/2022,Yes,Natural,87,,
21/8/2022,Yes,Natural,86,,
22/8/2022,Yes,Natural,85,,
23/8/2022,Yes,Natural,92,,
24/8/2022,Yes,Natural,93,,
25/8/2022,Yes,Natural,93,,
26/8/2022,Yes,Natural,92,,
27/8/2022,Yes,Natural,90,,
28/8/2022,Yes,Natural,89,,
29/8/2022,Yes,Natural,87,,
30/8/2022,Yes,Natural,82,,
31/8/2022,Yes,Natural,80,,
1/9/2022,Yes,Natural,75,,
2/9/2022,Yes,Natural,73,,
3/9/2022,Yes,Natural,71,,
4/9/2022,Yes,Natural,69,,
5/9/2022,Yes,Natural,67,,
6/9/2022,Yes,Natural,65,,
7/9/2022,Yes,Natural,62,,
8/9/2022,Yes,Natural,58,,
9/9/2022,Yes,Natural,52,,
10/9/2022,Yes,Natural,50,,
11/9/2022,Yes,Natural,46,,
12/9/2022,Yes,Natural,48,,
13/9/2022,Yes,Natural,49,,
14/9/2022,Yes,Natural,47,,
15/9/2022,Yes,Natural,45,,
16/9/2022,Yes,Natural,43,,
17/9/2022,Yes,Natural,47,,
18/9/2022,Yes,Natural,64,,
19/9/2022,Yes,Natural,78,,
20/9/2022,Yes,Natural,77,,
21/9/2022,Yes,Natural,76,,
22/9/2022,Yes,Natural,72,,
23/9/2022,Yes,Natural,64,,
24/9/2022,Yes,Natural,59,,
25/9/2022,Yes,Natural,54,,
26/9/2022,Yes,Natural,52,,
27/9/2022,Yes,Natural,50,,
28/9/2022,Yes,Natural,47,,
29/9/2022,Yes,Natural,41,,
30/9/2022,Yes,Natural,38,,
1/10/2022,Yes,Natural,32,,
2/10/2022,Yes,Natural,29,,
3/10/2022,Yes,Natural,0,,
4/10/2022,Yes,Natural,0,,
5/10/2022,Yes,Natural,0,,
6/10/2022,Yes,Natural,0,,
7/10/2022,Yes,Natural,0,,
8/10/2022,Yes,Natural,0,,
5/6/2022,Yes,Snow-making Average,45,,
6/6/2022,Yes,Snow-making Average,65,,
7/6/2022,Yes,Snow-making Average,72,,
8/6/2022,Yes,Snow-making Average,79,,
9/6/2022,Yes,Snow-making Average,83,,
10/6/2022,Yes,Snow-making Average,84,,
11/6/2022,Yes,Snow-making Average,84,,
12/6/2022,Yes,Snow-making Average,85,,
13/6/2022,Yes,Snow-making Average,86,,
14/6/2022,Yes,Snow-making Average,85,,
15/6/2022,Yes,Snow-making Average,86,,
16/6/2022,Yes,Snow-making Average,85,,
17/6/2022,Yes,Snow-making Average,83,,
18/6/2022,Yes,Snow-making Average,83,,
19/6/2022,Yes,Snow-making Average,83,,
20/6/2022,Yes,Snow-making Average,82,,
21/6/2022,Yes,Snow-making Average,81,,
22/6/2022,Yes,Snow-making Average,80,,
23/6/2022,Yes,Snow-making Average,78,,
24/6/2022,Yes,Snow-making Average,76,,
25/6/2022,Yes,Snow-making Average,75,,
26/6/2022,Yes,Snow-making Average,74,,
27/6/2022,Yes,Snow-making Average,77,,
28/6/2022,Yes,Snow-making Average,77,,
29/6/2022,Yes,Snow-making Average,78,,
30/6/2022,Yes,Snow-making Average,78,,
1/7/2022,Yes,Snow-making Average,77,,
2/7/2022,Yes,Snow-making Average,77,,
3/7/2022,Yes,Snow-making Average,76,,
4/7/2022,Yes,Snow-making Average,76,,
5/7/2022,Yes,Snow-making Average,76,,
6/7/2022,Yes,Snow-making Average,75,,
7/7/2022,Yes,Snow-making Average,75,,
8/7/2022,Yes,Snow-making Average,80,,
9/7/2022,Yes,Snow-making Average,82,,
10/7/2022,Yes,Snow-making Average,82,,
11/7/2022,Yes,Snow-making Average,82,,
12/7/2022,Yes,Snow-making Average,81,,
13/7/2022,Yes,Snow-making Average,85,,
14/7/2022,Yes,Snow-making Average,89,,
15/7/2022,Yes,Snow-making Average,90,,
16/7/2022,Yes,Snow-making Average,90,,
17/7/2022,Yes,Snow-making Average,93,,
18/7/2022,Yes,Snow-making Average,97,,
19/7/2022,Yes,Snow-making Average,98,,
20/7/2022,Yes,Snow-making Average,98,,
21/7/2022,Yes,Snow-making Average,98,,
22/7/2022,Yes,Snow-making Average,98,,
23/7/2022,Yes,Snow-making Average,97,,
24/7/2022,Yes,Snow-making Average,96,,
25/7/2022,Yes,Snow-making Average,95,,
26/7/2022,Yes,Snow-making Average,94,,
27/7/2022,Yes,Snow-making Average,96,,
28/7/2022,Yes,Snow-making Average,95,,
29/7/2022,Yes,Snow-making Average,97,,
30/7/2022,Yes,Snow-making Average,98,,
31/7/2022,Yes,Snow-making Average,99,,
1/8/2022,Yes,Snow-making Average,110,,
2/8/2022,Yes,Snow-making Average,111,,
3/8/2022,Yes,Snow-making Average,109,,
4/8/2022,Yes,Snow-making Average,105,,
5/8/2022,Yes,Snow-making Average,102,,
6/8/2022,Yes,Snow-making Average,100,,
7/8/2022,Yes,Snow-making Average,100,,
8/8/2022,Yes,Snow-making Average,98,,
9/8/2022,Yes,Snow-making Average,97,,
10/8/2022,Yes,Snow-making Average,97,,
11/8/2022,Yes,Snow-making Average,96,,
12/8/2022,Yes,Snow-making Average,96,,
13/8/2022,Yes,Snow-making Average,96,,
14/8/2022,Yes,Snow-making Average,97,,
15/8/2022,Yes,Snow-making Average,103,,
16/8/2022,Yes,Snow-making Average,112,,
17/8/2022,Yes,Snow-making Average,111,,
18/8/2022,Yes,Snow-making Average,109,,
19/8/2022,Yes,Snow-making Average,107,,
20/8/2022,Yes,Snow-making Average,115,,
21/8/2022,Yes,Snow-making Average,115,,
22/8/2022,Yes,Snow-making Average,115,,
23/8/2022,Yes,Snow-making Average,122,,
24/8/2022,Yes,Snow-making Average,124,,
25/8/2022,Yes,Snow-making Average,124,,
26/8/2022,Yes,Snow-making Average,123,,
27/8/2022,Yes,Snow-making Average,121,,
28/8/2022,Yes,Snow-making Average,120,,
29/8/2022,Yes,Snow-making Average,118,,
30/8/2022,Yes,Snow-making Average,112,,
31/8/2022,Yes,Snow-making Average,111,,
1/9/2022,Yes,Snow-making Average,109,,
2/9/2022,Yes,Snow-making Average,108,,
3/9/2022,Yes,Snow-making Average,109,,
4/9/2022,Yes,Snow-making Average,108,,
5/9/2022,Yes,Snow-making Average,106,,
6/9/2022,Yes,Snow-making Average,104,,
7/9/2022,Yes,Snow-making Average,102,,
8/9/2022,Yes,Snow-making Average,100,,
9/9/2022,Yes,Snow-making Average,97,,
10/9/2022,Yes,Snow-making Average,96,,
11/9/2022,Yes,Snow-making Average,94,,
12/9/2022,Yes,Snow-making Average,96,,
13/9/2022,Yes,Snow-making Average,96,,
14/9/2022,Yes,Snow-making Average,95,,
15/9/2022,Yes,Snow-making Average,94,,
16/9/2022,Yes,Snow-making Average,93,,
17/9/2022,Yes,Snow-making Average,97,,
18/9/2022,Yes,Snow-making Average,106,,
19/9/2022,Yes,Snow-making Average,117,,
20/9/2022,Yes,Snow-making Average,116,,
21/9/2022,Yes,Snow-making Average,113,,
22/9/2022,Yes,Snow-making Average,110,,
23/9/2022,Yes,Snow-making Average,103,,
24/9/2022,Yes,Snow-making Average,99,,
25/9/2022,Yes,Snow-making Average,95,,
26/9/2022,Yes,Snow-making Average,93,,
27/9/2022,Yes,Snow-making Average,91,,
28/9/2022,Yes,Snow-making Average,89,,
29/9/2022,Yes,Snow-making Average,85,,
30/9/2022,Yes,Snow-making Average,84,,
1/10/2022,Yes,Snow-making Average,80,,
2/10/2022,Yes,Snow-making Average,77,,
3/10/2022,No,,,,
4/10/2022,No,,,,
5/10/2022,No,,,,
6/10/2022,No,,,,
7/10/2022,No,,,,
8/10/2022,No,,,,
5/6/2023,Yes,Natural,0,,
6/6/2023,Yes,Natural,0,,
7/6/2023,Yes,Natural,0,,
8/6/2023,Yes,Natural,0,,
9/6/2023,Yes,Natural,0,,
10/6/2023,Yes,Natural,0,,
11/6/2023,Yes,Natural,0,,
12/6/2023,Yes,Natural,0,,
13/6/2023,Yes,Natural,0,,
14/6/2023,Yes,Natural,9,,
15/6/2023,Yes,Natural,8,,
16/6/2023,Yes,Natural,5,,
17/6/2023,Yes,Natural,0,,
18/6/2023,Yes,Natural,14,,
19/6/2023,Yes,Natural,14,,
20/6/2023,Yes,Natural,33,,
21/6/2023,Yes,Natural,32,,
22/6/2023,Yes,Natural,32,,
23/6/2023,Yes,Natural,36,,
24/6/2023,Yes,Natural,38,,
25/6/2023,Yes,Natural,38,,
26/6/2023,Yes,Natural,45,,
27/6/2023,Yes,Natural,45,,
28/6/2023,Yes,Natural,45,,
29/6/2023,Yes,Natural,46,,
30/6/2023,Yes,Natural,46,,
1/7/2023,Yes,Natural,45,,
2/7/2023,Yes,Natural,45,,
3/7/2023,Yes,Natural,43,,
4/7/2023,Yes,Natural,42,,
5/7/2023,Yes,Natural,38,,
6/7/2023,Yes,Natural,38,,
7/7/2023,Yes,Natural,44,,
8/7/2023,Yes,Natural,51,,
9/7/2023,Yes,Natural,56,,
10/7/2023,Yes,Natural,54,,
11/7/2023,Yes,Natural,52,,
12/7/2023,Yes,Natural,49,,
13/7/2023,Yes,Natural,49,,
14/7/2023,Yes,Natural,48,,
15/7/2023,Yes,Natural,47,,
16/7/2023,Yes,Natural,46,,
17/7/2023,Yes,Natural,45,,
18/7/2023,Yes,Natural,44,,
19/7/2023,Yes,Natural,47,,
20/7/2023,Yes,Natural,47,,
21/7/2023,Yes,Natural,53,,
22/7/2023,Yes,Natural,53,,
23/7/2023,Yes,Natural,53,,
24/7/2023,Yes,Natural,52,,
25/7/2023,Yes,Natural,50,,
26/7/2023,Yes,Natural,49,,
27/7/2023,Yes,Natural,49,,
28/7/2023,Yes,Natural,48,,
29/7/2023,Yes,Natural,45,,
30/7/2023,Yes,Natural,41,,
31/7/2023,Yes,Natural,39,,
1/8/2023,Yes,Natural,37,,
2/8/2023,Yes,Natural,35,,
3/8/2023,Yes,Natural,32,,
4/8/2023,Yes,Natural,27,,
5/8/2023,Yes,Natural,21,,
6/8/2023,Yes,Natural,18,,
7/8/2023,Yes,Natural,17,,
8/8/2023,Yes,Natural,15,,
9/8/2023,Yes,Natural,14,,
10/8/2023,Yes,Natural,17,,
11/8/2023,Yes,Natural,17,,
12/8/2023,Yes,Natural,17,,
13/8/2023,Yes,Natural,18,,
14/8/2023,Yes,Natural,18,,
15/8/2023,Yes,Natural,17,,
16/8/2023,Yes,Natural,17,,
17/8/2023,Yes,Natural,17,,
18/8/2023,Yes,Natural,26,,
19/8/2023,Yes,Natural,29,,
20/8/2023,Yes,Natural,25,,
21/8/2023,Yes,Natural,24,,
22/8/2023,Yes,Natural,22,,
23/8/2023,Yes,Natural,20,,
24/8/2023,Yes,Natural,18,,
25/8/2023,Yes,Natural,16,,
26/8/2023,Yes,Natural,15,,
27/8/2023,Yes,Natural,15,,
28/8/2023,Yes,Natural,15,,
29/8/2023,Yes,Natural,14,,
30/8/2023,Yes,Natural,12,,
31/8/2023,Yes,Natural,10,,
1/9/2023,Yes,Natural,9,,
2/9/2023,Yes,Natural,8,,
3/9/2023,Yes,Natural,7,,
4/9/2023,Yes,Natural,7,,
5/9/2023,Yes,Natural,5,,
6/9/2023,Yes,Natural,5,,
7/9/2023,Yes,Natural,3,,
8/9/2023,Yes,Natural,2,,
9/9/2023,Yes,Natural,18,,
10/9/2023,Yes,Natural,18,,
11/9/2023,Yes,Natural,18,,
12/9/2023,Yes,Natural,13,,
13/9/2023,Yes,Natural,8,,
14/9/2023,Yes,Natural,5,,
15/9/2023,Yes,Natural,2,,
16/9/2023,Yes,Natural,0,,
17/9/2023,Yes,Natural,0,,
18/9/2023,Yes,Natural,0,,
19/9/2023,Yes,Natural,0,,
20/9/2023,Yes,Natural,0,,
21/9/2023,Yes,Natural,0,,
22/9/2023,Yes,Natural,0,,
23/9/2023,Yes,Natural,0,,
24/9/2023,Yes,Natural,0,,
25/9/2023,Yes,Natural,0,,
26/9/2023,Yes,Natural,0,,
27/9/2023,Yes,Natural,0,,
28/9/2023,Yes,Natural,0,,
29/9/2023,Yes,Natural,0,,
30/9/2023,Yes,Natural,0,,
1/10/2023,Yes,Natural,0,,
2/10/2023,Yes,Natural,0,,
3/10/2023,Yes,Natural,0,,
4/10/2023,Yes,Natural,0,,
5/10/2023,Yes,Natural,0,,
6/10/2023,Yes,Natural,0,,
7/10/2023,Yes,Natural,0,,
8/10/2023,Yes,Natural,0,,
5/6/2023,No,,,,
6/6/2023,No,,,,
7/6/2023,No,,,,
8/6/2023,No,,,,
9/6/2023,No,,,,
10/6/2023,Yes,Snow-making Average,45,,
11/6/2023,Yes,Snow-making Average,45,,
12/6/2023,Yes,Snow-making Average,45,,
13/6/2023,Yes,Snow-making Average,45,,
14/6/2023,Yes,Snow-making Average,45,,
15/6/2023,Yes,Snow-making Average,45,,
16/6/2023,Yes,Snow-making Average,45,,
17/6/2023,Yes,Snow-making Average,45,,
18/6/2023,Yes,Snow-making Average,50,,
19/6/2023,Yes,Snow-making Average,50,,
20/6/2023,Yes,Snow-making Average,60,,
21/6/2023,Yes,Snow-making Average,60,,
22/6/2023,Yes,Snow-making Average,62,,
23/6/2023,Yes,Snow-making Average,64,,
24/6/2023,Yes,Snow-making Average,64,,
25/6/2023,Yes,Snow-making Average,65,,
26/6/2023,Yes,Snow-making Average,70,,
27/6/2023,Yes,Snow-making Average,68,,
28/6/2023,Yes,Snow-making Average,68,,
29/6/2023,Yes,Snow-making Average,71,,
30/6/2023,Yes,Snow-making Average,71,,
1/7/2023,Yes,Snow-making Average,71,,
2/7/2023,Yes,Snow-making Average,71,,
3/7/2023,Yes,Snow-making Average,70,,
4/7/2023,Yes,Snow-making Average,69,,
5/7/2023,Yes,Snow-making Average,66,,
6/7/2023,Yes,Snow-making Average,66,,
7/7/2023,Yes,Snow-making Average,70,,
8/7/2023,Yes,Snow-making Average,74,,
9/7/2023,Yes,Snow-making Average,79,,
10/7/2023,Yes,Snow-making Average,77,,
11/7/2023,Yes,Snow-making Average,75,,
12/7/2023,Yes,Snow-making Average,74,,
13/7/2023,Yes,Snow-making Average,74,,
14/7/2023,Yes,Snow-making Average,73,,
15/7/2023,Yes,Snow-making Average,72,,
16/7/2023,Yes,Snow-making Average,73,,
17/7/2023,Yes,Snow-making Average,73,,
18/7/2023,Yes,Snow-making Average,72,,
19/7/2023,Yes,Snow-making Average,74,,
20/7/2023,Yes,Snow-making Average,75,,
21/7/2023,Yes,Snow-making Average,80,,
22/7/2023,Yes,Snow-making Average,82,,
23/7/2023,Yes,Snow-making Average,83,,
24/7/2023,Yes,Snow-making Average,82,,
25/7/2023,Yes,Snow-making Average,80,,
26/7/2023,Yes,Snow-making Average,80,,
27/7/2023,Yes,Snow-making Average,80,,
28/7/2023,Yes,Snow-making Average,79,,
29/7/2023,Yes,Snow-making Average,78,,
30/7/2023,Yes,Snow-making Average,76,,
31/7/2023,Yes,Snow-making Average,74,,
1/8/2023,Yes,Snow-making Average,72,,
2/8/2023,Yes,Snow-making Average,71,,
3/8/2023,Yes,Snow-making Average,70,,
4/8/2023,Yes,Snow-making Average,68,,
5/8/2023,Yes,Snow-making Average,65,,
6/8/2023,Yes,Snow-making Average,64,,
7/8/2023,Yes,Snow-making Average,63,,
8/8/2023,Yes,Snow-making Average,62,,
9/8/2023,Yes,Snow-making Average,61,,
10/8/2023,Yes,Snow-making Average,63,,
11/8/2023,Yes,Snow-making Average,63,,
12/8/2023,Yes,Snow-making Average,63,,
13/8/2023,Yes,Snow-making Average,64,,
14/8/2023,Yes,Snow-making Average,64,,
15/8/2023,Yes,Snow-making Average,63,,
16/8/2023,Yes,Snow-making Average,64,,
17/8/2023,Yes,Snow-making Average,65,,
18/8/2023,Yes,Snow-making Average,70,,
19/8/2023,Yes,Snow-making Average,74,,
20/8/2023,Yes,Snow-making Average,71,,
21/8/2023,Yes,Snow-making Average,70,,
22/8/2023,Yes,Snow-making Average,68,,
23/8/2023,Yes,Snow-making Average,67,,
24/8/2023,Yes,Snow-making Average,67,,
25/8/2023,Yes,Snow-making Average,66,,
26/8/2023,Yes,Snow-making Average,66,,
27/8/2023,Yes,Snow-making Average,65,,
28/8/2023,Yes,Snow-making Average,63,,
29/8/2023,Yes,Snow-making Average,61,,
30/8/2023,Yes,Snow-making Average,58,,
31/8/2023,Yes,Snow-making Average,55,,
1/9/2023,Yes,Snow-making Average,54,,
2/9/2023,Yes,Snow-making Average,55,,
3/9/2023,Yes,Snow-making Average,55,,
4/9/2023,Yes,Snow-making Average,54,,
5/9/2023,Yes,Snow-making Average,50,,
6/9/2023,Yes,Snow-making Average,50,,
7/9/2023,Yes,Snow-making Average,46,,
8/9/2023,Yes,Snow-making Average,46,,
9/9/2023,Yes,Snow-making Average,55,,
10/9/2023,Yes,Snow-making Average,55,,
11/9/2023,Yes,Snow-making Average,55,,
12/9/2023,Yes,Snow-making Average,51,,
13/9/2023,Yes,Snow-making Average,47,,
14/9/2023,Yes,Snow-making Average,43,,
15/9/2023,Yes,Snow-making Average,38,,
16/9/2023,Yes,Snow-making Average,33,,
17/9/2023,Yes,Snow-making Average,28,,
18/9/2023,No,,,,
19/9/2023,No,,,,
20/9/2023,No,,,,
21/9/2023,No,,,,
22/9/2023,No,,,,
23/9/2023,No,,,,
24/9/2023,No,,,,
25/9/2023,No,,,,
26/9/2023,No,,,,
27/9/2023,No,,,,
28/9/2023,No,,,,
29/9/2023,No,,,,
30/9/2023,No,,,,
1/10/2023,No,,,,
2/10/2023,No,,,,
3/10/2023,No,,,,
4/10/2023,No,,,,
5/10/2023,No,,,,
6/10/2023,No,,,,
7/10/2023,No,,,,
8/10/2023,No,,,,
5/6/2024,Yes,Natural,0,,
6/6/2024,Yes,Natural,0,,
7/6/2024,Yes,Natural,0,,
8/6/2024,Yes,Natural,0,,
9/6/2024,Yes,Natural,0,,
10/6/2024,Yes,Natural,0,,
11/6/2024,Yes,Natural,0,,
12/6/2024,Yes,Natural,4,,
13/6/2024,Yes,Natural,1,,
14/6/2024,Yes,Natural,0,,
15/6/2024,Yes,Natural,0,,
16/6/2024,Yes,Natural,0,,
17/6/2024,Yes,Natural,0,,
18/6/2024,Yes,Natural,0,,
19/6/2024,Yes,Natural,0,,
20/6/2024,Yes,Natural,0,,
21/6/2024,Yes,Natural,0,,
22/6/2024,Yes,Natural,0,,
23/6/2024,Yes,Natural,0,,
24/6/2024,Yes,Natural,0,,
25/6/2024,Yes,Natural,0,,
26/6/2024,Yes,Natural,0,,
27/6/2024,Yes,Natural,4,,
28/6/2024,Yes,Natural,4,,
29/6/2024,Yes,Natural,3,,
30/6/2024,Yes,Natural,18,,
1/7/2024,Yes,Natural,18,,
2/7/2024,Yes,Natural,18,,
3/7/2024,Yes,Natural,17,,
4/7/2024,Yes,Natural,17,,
5/7/2024,Yes,Natural,17,,
6/7/2024,Yes,Natural,14,,
7/7/2024,Yes,Natural,12,,
8/7/2024,Yes,Natural,11,,
9/7/2024,Yes,Natural,9,,
10/7/2024,Yes,Natural,3,,
11/7/2024,Yes,Natural,1,,
12/7/2024,Yes,Natural,3,,
13/7/2024,Yes,Natural,1,,
14/7/2024,Yes,Natural,1,,
15/7/2024,Yes,Natural,6,,
16/7/2024,Yes,Natural,23,,
17/7/2024,Yes,Natural,22,,
18/7/2024,Yes,Natural,22,,
19/7/2024,Yes,Natural,22,,
20/7/2024,Yes,Natural,37,,
21/7/2024,Yes,Natural,59,,
22/7/2024,Yes,Natural,57,,
23/7/2024,Yes,Natural,55,,
24/7/2024,Yes,Natural,49,,
25/7/2024,Yes,Natural,44,,
26/7/2024,Yes,Natural,41,,
27/7/2024,Yes,Natural,40,,
28/7/2024,Yes,Natural,48,,
29/7/2024,Yes,Natural,53,,
30/7/2024,Yes,Natural,53,,
31/7/2024,Yes,Natural,52,,
1/8/2024,Yes,Natural,52,,
2/8/2024,Yes,Natural,51,,
3/8/2024,Yes,Natural,50,,
4/8/2024,Yes,Natural,48,,
